scenario,country,tech,year,value
EO_ENGOPT2,Albania,Skavica,2035,549.61
EO_ENGOPT2,Albania,Skavica,2036,549.61
EO_ENGOPT2,Albania,Skavica,2037,549.61
EO_ENGOPT2,Albania,Skavica,2038,549.61
EO_ENGOPT2,Albania,Skavica,2039,549.61
EO_ENGOPT2,Albania,Skavica,2040,549.61
EO_ENGOPT2,Albania,Skavica,2041,549.61
EO_ENGOPT2,Albania,Skavica,2042,549.61
EO_ENGOPT2,Albania,Skavica,2043,549.61
EO_ENGOPT2,Albania,Skavica,2044,549.61
EO_ENGOPT2,Albania,Skavica,2045,549.61
EO_ENGOPT2,Albania,Skavica,2046,549.61
EO_ENGOPT2,Albania,Skavica,2047,549.61
EO_ENGOPT2,Albania,Skavica,2048,549.61
EO_ENGOPT2,Albania,Skavica,2049,549.61
EO_ENGOPT2,Albania,Skavica,2050,549.61
EO_ENGOPT2,Albania,Vaudejas,2021,1133.83
EO_ENGOPT2,Albania,Vaudejas,2022,1133.83
EO_ENGOPT2,Albania,Vaudejas,2023,1133.83
EO_ENGOPT2,Albania,Vaudejas,2024,1133.83
EO_ENGOPT2,Albania,Vaudejas,2025,1133.83
EO_ENGOPT2,Albania,Vaudejas,2026,1133.83
EO_ENGOPT2,Albania,Vaudejas,2027,1133.83
EO_ENGOPT2,Albania,Vaudejas,2028,1133.83
EO_ENGOPT2,Albania,Vaudejas,2029,1133.83
EO_ENGOPT2,Albania,Vaudejas,2030,1133.83
EO_ENGOPT2,Albania,Vaudejas,2031,1133.83
EO_ENGOPT2,Albania,Vaudejas,2032,1133.83
EO_ENGOPT2,Albania,Vaudejas,2033,1133.83
EO_ENGOPT2,Albania,Vaudejas,2034,1133.83
EO_ENGOPT2,Albania,Vaudejas,2035,1133.83
EO_ENGOPT2,Albania,Vaudejas,2036,1133.83
EO_ENGOPT2,Albania,Vaudejas,2037,1133.83
EO_ENGOPT2,Albania,Vaudejas,2038,1133.83
EO_ENGOPT2,Albania,Vaudejas,2039,1133.78
EO_ENGOPT2,Albania,Vaudejas,2040,1133.83
EO_ENGOPT2,Albania,Vaudejas,2041,1133.78
EO_ENGOPT2,Albania,Vaudejas,2042,1134.0
EO_ENGOPT2,Albania,Vaudejas,2043,1097.5
EO_ENGOPT2,Albania,Vaudejas,2044,1104.22
EO_ENGOPT2,Albania,Vaudejas,2045,1132.56
EO_ENGOPT2,Albania,Vaudejas,2046,1160.92
EO_ENGOPT2,Albania,Vaudejas,2047,1176.58
EO_ENGOPT2,Albania,Vaudejas,2048,1133.92
EO_ENGOPT2,Albania,Vaudejas,2049,1133.83
EO_ENGOPT2,Albania,Vaudejas,2050,1133.83
EO_ENGOPT2,N.Macedonia,Globocica,2021,179.83
EO_ENGOPT2,N.Macedonia,Globocica,2022,179.83
EO_ENGOPT2,N.Macedonia,Globocica,2023,179.83
EO_ENGOPT2,N.Macedonia,Globocica,2024,179.83
EO_ENGOPT2,N.Macedonia,Globocica,2025,179.83
EO_ENGOPT2,N.Macedonia,Globocica,2026,179.83
EO_ENGOPT2,N.Macedonia,Globocica,2027,179.83
EO_ENGOPT2,N.Macedonia,Globocica,2028,179.83
EO_ENGOPT2,N.Macedonia,Globocica,2029,179.83
EO_ENGOPT2,N.Macedonia,Globocica,2030,179.83
EO_ENGOPT2,N.Macedonia,Globocica,2031,179.83
EO_ENGOPT2,N.Macedonia,Globocica,2032,179.83
EO_ENGOPT2,N.Macedonia,Globocica,2033,179.83
EO_ENGOPT2,N.Macedonia,Globocica,2034,179.83
EO_ENGOPT2,N.Macedonia,Globocica,2035,179.83
EO_ENGOPT2,N.Macedonia,Globocica,2036,179.83
EO_ENGOPT2,N.Macedonia,Globocica,2037,179.83
EO_ENGOPT2,N.Macedonia,Globocica,2038,179.83
EO_ENGOPT2,N.Macedonia,Globocica,2039,177.25
EO_ENGOPT2,N.Macedonia,Globocica,2040,182.42
EO_ENGOPT2,N.Macedonia,Globocica,2041,177.25
EO_ENGOPT2,N.Macedonia,Globocica,2042,182.42
EO_ENGOPT2,N.Macedonia,Globocica,2043,179.83
EO_ENGOPT2,N.Macedonia,Globocica,2044,179.83
EO_ENGOPT2,N.Macedonia,Globocica,2045,179.83
EO_ENGOPT2,N.Macedonia,Globocica,2046,179.83
EO_ENGOPT2,N.Macedonia,Globocica,2047,179.83
EO_ENGOPT2,N.Macedonia,Globocica,2048,179.83
EO_ENGOPT2,N.Macedonia,Globocica,2049,179.83
EO_ENGOPT2,N.Macedonia,Globocica,2050,179.83
EO_ENGOPT2,N.Macedonia,MK-Import,2021,1847.75
EO_ENGOPT2,N.Macedonia,MK-Import,2022,1871.31
EO_ENGOPT2,N.Macedonia,MK-Import,2023,1897.75
EO_ENGOPT2,N.Macedonia,MK-Import,2024,1923.89
EO_ENGOPT2,N.Macedonia,MK-Import,2025,2822.75
EO_ENGOPT2,N.Macedonia,MK-Import,2026,3764.53
EO_ENGOPT2,N.Macedonia,MK-Import,2027,5328.14
EO_ENGOPT2,N.Macedonia,MK-Import,2028,4859.59
EO_ENGOPT2,N.Macedonia,MK-Import,2029,4659.84
EO_ENGOPT2,N.Macedonia,MK-Import,2030,4388.25
EO_ENGOPT2,N.Macedonia,MK-Import,2031,4097.39
EO_ENGOPT2,N.Macedonia,MK-Import,2032,3805.5
EO_ENGOPT2,N.Macedonia,MK-Import,2033,3759.64
EO_ENGOPT2,N.Macedonia,MK-Import,2034,3850.86
EO_ENGOPT2,N.Macedonia,MK-Import,2035,3949.98
EO_ENGOPT2,N.Macedonia,MK-Import,2036,3962.86
EO_ENGOPT2,N.Macedonia,MK-Import,2037,3981.48
EO_ENGOPT2,N.Macedonia,MK-Import,2038,4002.81
EO_ENGOPT2,N.Macedonia,MK-Import,2039,4076.59
EO_ENGOPT2,N.Macedonia,MK-Import,2040,4638.89
EO_ENGOPT2,N.Macedonia,MK-Import,2041,4638.89
EO_ENGOPT2,N.Macedonia,MK-Import,2042,4638.89
EO_ENGOPT2,N.Macedonia,MK-Import,2043,4638.89
EO_ENGOPT2,N.Macedonia,MK-Import,2044,4638.89
EO_ENGOPT2,N.Macedonia,MK-Import,2045,4638.89
EO_ENGOPT2,N.Macedonia,MK-Import,2046,4638.89
EO_ENGOPT2,N.Macedonia,MK-Import,2047,4638.89
EO_ENGOPT2,N.Macedonia,MK-Import,2048,4638.89
EO_ENGOPT2,N.Macedonia,MK-Import,2049,4638.89
EO_ENGOPT2,N.Macedonia,MK-Import,2050,4638.89
EO_ENGOPT2,N.Macedonia,Spilje,2021,293.42
EO_ENGOPT2,N.Macedonia,Spilje,2022,293.42
EO_ENGOPT2,N.Macedonia,Spilje,2023,293.42
EO_ENGOPT2,N.Macedonia,Spilje,2024,293.42
EO_ENGOPT2,N.Macedonia,Spilje,2025,293.42
EO_ENGOPT2,N.Macedonia,Spilje,2026,293.42
EO_ENGOPT2,N.Macedonia,Spilje,2027,293.42
EO_ENGOPT2,N.Macedonia,Spilje,2028,293.42
EO_ENGOPT2,N.Macedonia,Spilje,2029,293.42
EO_ENGOPT2,N.Macedonia,Spilje,2030,293.42
EO_ENGOPT2,N.Macedonia,Spilje,2031,293.42
EO_ENGOPT2,N.Macedonia,Spilje,2032,293.42
EO_ENGOPT2,N.Macedonia,Spilje,2033,293.42
EO_ENGOPT2,N.Macedonia,Spilje,2034,293.42
EO_ENGOPT2,N.Macedonia,Spilje,2035,293.42
EO_ENGOPT2,N.Macedonia,Spilje,2036,293.42
EO_ENGOPT2,N.Macedonia,Spilje,2037,293.42
EO_ENGOPT2,N.Macedonia,Spilje,2038,293.42
EO_ENGOPT2,N.Macedonia,Spilje,2039,289.08
EO_ENGOPT2,N.Macedonia,Spilje,2040,297.64
EO_ENGOPT2,N.Macedonia,Spilje,2041,289.08
EO_ENGOPT2,N.Macedonia,Spilje,2042,297.64
EO_ENGOPT2,N.Macedonia,Spilje,2043,293.42
EO_ENGOPT2,N.Macedonia,Spilje,2044,293.42
EO_ENGOPT2,N.Macedonia,Spilje,2045,293.42
EO_ENGOPT2,N.Macedonia,Spilje,2046,293.42
EO_ENGOPT2,N.Macedonia,Spilje,2047,293.42
EO_ENGOPT2,N.Macedonia,Spilje,2048,293.42
EO_ENGOPT2,N.Macedonia,Spilje,2049,293.42
EO_ENGOPT2,N.Macedonia,Spilje,2050,293.42
