scenario,country,tech,year,value
FP_COOP15,N.Macedonia,Spilje,2025,286.42
FP_COOP15,N.Macedonia,Spilje,2026,286.42
FP_COOP15,N.Macedonia,Spilje,2027,286.42
FP_COOP15,N.Macedonia,Spilje,2028,286.42
FP_COOP15,N.Macedonia,Spilje,2029,286.42
FP_COOP15,N.Macedonia,Spilje,2030,286.42
FP_COOP15,N.Macedonia,Spilje,2031,286.42
FP_COOP15,N.Macedonia,Spilje,2032,286.42
FP_COOP15,N.Macedonia,Spilje,2033,286.42
FP_COOP15,N.Macedonia,Spilje,2034,286.42
FP_COOP15,N.Macedonia,Spilje,2035,286.42
FP_COOP15,N.Macedonia,Spilje,2036,286.42
FP_COOP15,N.Macedonia,Spilje,2037,286.42
FP_COOP15,N.Macedonia,Spilje,2038,286.42
FP_COOP15,N.Macedonia,Spilje,2039,283.86
FP_COOP15,N.Macedonia,Spilje,2040,288.92
FP_COOP15,N.Macedonia,Spilje,2041,283.86
FP_COOP15,N.Macedonia,Spilje,2042,288.92
FP_COOP15,N.Macedonia,Spilje,2043,286.42
FP_COOP15,N.Macedonia,Spilje,2044,286.42
FP_COOP15,N.Macedonia,Spilje,2045,286.42
FP_COOP15,N.Macedonia,Spilje,2046,286.42
FP_COOP15,N.Macedonia,Spilje,2047,286.42
FP_COOP15,N.Macedonia,Spilje,2048,286.42
FP_COOP15,N.Macedonia,Spilje,2049,286.42
FP_COOP15,N.Macedonia,Spilje,2050,286.42
