scenario,country,tech,year,value
FP_COOP10,Albania,Koman,2044,1999.56
FP_COOP10,Albania,Koman,2045,2088.36
FP_COOP10,Albania,Koman,2046,2143.2
FP_COOP10,Albania,Koman,2047,2191.06
FP_COOP10,Albania,Koman,2048,2087.2
FP_COOP10,Albania,Koman,2049,2052.89
FP_COOP10,Albania,Koman,2050,2052.89
FP_COOP10,Albania,Skavica,2025,549.61
FP_COOP10,Albania,Skavica,2026,549.61
FP_COOP10,Albania,Skavica,2027,549.61
FP_COOP10,Albania,Skavica,2028,549.61
FP_COOP10,Albania,Skavica,2029,549.61
FP_COOP10,Albania,Skavica,2030,549.61
FP_COOP10,Albania,Skavica,2031,549.61
FP_COOP10,Albania,Skavica,2032,549.61
FP_COOP10,Albania,Skavica,2033,549.61
FP_COOP10,Albania,Skavica,2034,549.61
FP_COOP10,Albania,Skavica,2035,549.61
FP_COOP10,Albania,Skavica,2036,549.61
FP_COOP10,Albania,Skavica,2037,549.61
FP_COOP10,Albania,Skavica,2038,549.61
FP_COOP10,Albania,Skavica,2039,549.61
FP_COOP10,Albania,Skavica,2040,549.61
FP_COOP10,Albania,Skavica,2041,549.61
FP_COOP10,Albania,Skavica,2042,549.61
FP_COOP10,Albania,Skavica,2043,549.61
FP_COOP10,Albania,Skavica,2044,549.61
FP_COOP10,Albania,Skavica,2045,549.61
FP_COOP10,Albania,Skavica,2046,549.61
FP_COOP10,Albania,Skavica,2047,549.61
FP_COOP10,Albania,Skavica,2048,549.61
FP_COOP10,Albania,Skavica,2049,549.61
FP_COOP10,Albania,Skavica,2050,549.61
FP_COOP10,Albania,Vaudejas,2021,1161.56
FP_COOP10,Albania,Vaudejas,2022,1161.72
FP_COOP10,Albania,Vaudejas,2023,1161.47
FP_COOP10,Albania,Vaudejas,2024,1161.64
FP_COOP10,Albania,Vaudejas,2025,1161.11
FP_COOP10,Albania,Vaudejas,2026,1161.22
FP_COOP10,Albania,Vaudejas,2027,1161.39
FP_COOP10,Albania,Vaudejas,2028,1161.53
FP_COOP10,Albania,Vaudejas,2029,1161.67
FP_COOP10,Albania,Vaudejas,2030,1161.83
FP_COOP10,Albania,Vaudejas,2031,1161.97
FP_COOP10,Albania,Vaudejas,2032,1162.11
FP_COOP10,Albania,Vaudejas,2033,1162.25
FP_COOP10,Albania,Vaudejas,2034,1162.39
FP_COOP10,Albania,Vaudejas,2035,1162.47
FP_COOP10,Albania,Vaudejas,2036,1162.47
FP_COOP10,Albania,Vaudejas,2037,1162.47
FP_COOP10,Albania,Vaudejas,2038,1162.47
FP_COOP10,Albania,Vaudejas,2039,1162.56
FP_COOP10,Albania,Vaudejas,2040,1162.36
FP_COOP10,Albania,Vaudejas,2041,1162.56
FP_COOP10,Albania,Vaudejas,2042,1099.0
FP_COOP10,Albania,Vaudejas,2043,1131.17
FP_COOP10,Albania,Vaudejas,2044,1134.17
FP_COOP10,Albania,Vaudejas,2045,1181.31
FP_COOP10,Albania,Vaudejas,2046,1193.72
FP_COOP10,Albania,Vaudejas,2047,1232.36
FP_COOP10,Albania,Vaudejas,2048,1180.7
FP_COOP10,Albania,Vaudejas,2049,1162.47
FP_COOP10,Albania,Vaudejas,2050,1162.47
FP_COOP10,N.Macedonia,Globocica,2021,179.83
FP_COOP10,N.Macedonia,Globocica,2022,179.83
FP_COOP10,N.Macedonia,Globocica,2023,179.83
FP_COOP10,N.Macedonia,Globocica,2024,179.83
FP_COOP10,N.Macedonia,Globocica,2025,179.83
FP_COOP10,N.Macedonia,Globocica,2026,179.83
FP_COOP10,N.Macedonia,Globocica,2027,179.83
FP_COOP10,N.Macedonia,Globocica,2028,179.83
FP_COOP10,N.Macedonia,Globocica,2029,179.83
FP_COOP10,N.Macedonia,Globocica,2030,179.83
FP_COOP10,N.Macedonia,Globocica,2031,179.83
FP_COOP10,N.Macedonia,Globocica,2032,179.83
FP_COOP10,N.Macedonia,Globocica,2033,179.83
FP_COOP10,N.Macedonia,Globocica,2034,179.83
FP_COOP10,N.Macedonia,Globocica,2035,179.83
FP_COOP10,N.Macedonia,Globocica,2036,179.83
FP_COOP10,N.Macedonia,Globocica,2037,179.83
FP_COOP10,N.Macedonia,Globocica,2038,179.83
FP_COOP10,N.Macedonia,Globocica,2039,177.25
FP_COOP10,N.Macedonia,Globocica,2040,182.42
FP_COOP10,N.Macedonia,Globocica,2041,177.25
FP_COOP10,N.Macedonia,Globocica,2042,182.42
FP_COOP10,N.Macedonia,Globocica,2043,179.83
FP_COOP10,N.Macedonia,Globocica,2044,179.83
FP_COOP10,N.Macedonia,Globocica,2045,179.83
FP_COOP10,N.Macedonia,Globocica,2046,179.83
FP_COOP10,N.Macedonia,Globocica,2047,179.83
FP_COOP10,N.Macedonia,Globocica,2048,179.83
FP_COOP10,N.Macedonia,Globocica,2049,179.83
FP_COOP10,N.Macedonia,Globocica,2050,179.83
FP_COOP10,N.Macedonia,MK-Import,2021,1853.7
FP_COOP10,N.Macedonia,MK-Import,2022,1877.25
FP_COOP10,N.Macedonia,MK-Import,2023,1903.7
FP_COOP10,N.Macedonia,MK-Import,2024,1929.86
FP_COOP10,N.Macedonia,MK-Import,2025,2828.72
FP_COOP10,N.Macedonia,MK-Import,2026,3770.48
FP_COOP10,N.Macedonia,MK-Import,2027,5334.09
FP_COOP10,N.Macedonia,MK-Import,2028,4865.56
FP_COOP10,N.Macedonia,MK-Import,2029,4665.81
FP_COOP10,N.Macedonia,MK-Import,2030,4394.23
FP_COOP10,N.Macedonia,MK-Import,2031,4103.34
FP_COOP10,N.Macedonia,MK-Import,2032,3811.45
FP_COOP10,N.Macedonia,MK-Import,2033,3765.61
FP_COOP10,N.Macedonia,MK-Import,2034,3856.84
FP_COOP10,N.Macedonia,MK-Import,2035,3955.95
FP_COOP10,N.Macedonia,MK-Import,2036,3968.84
FP_COOP10,N.Macedonia,MK-Import,2037,3987.45
FP_COOP10,N.Macedonia,MK-Import,2038,4008.75
FP_COOP10,N.Macedonia,MK-Import,2039,4081.17
FP_COOP10,N.Macedonia,MK-Import,2040,4638.89
FP_COOP10,N.Macedonia,MK-Import,2041,4638.89
FP_COOP10,N.Macedonia,MK-Import,2042,4638.89
FP_COOP10,N.Macedonia,MK-Import,2043,4638.89
FP_COOP10,N.Macedonia,MK-Import,2044,4638.89
FP_COOP10,N.Macedonia,MK-Import,2045,4638.89
FP_COOP10,N.Macedonia,MK-Import,2046,4638.89
FP_COOP10,N.Macedonia,MK-Import,2047,4638.89
FP_COOP10,N.Macedonia,MK-Import,2048,4638.89
FP_COOP10,N.Macedonia,MK-Import,2049,4638.89
FP_COOP10,N.Macedonia,MK-Import,2050,4638.89
FP_COOP10,N.Macedonia,Spilje,2021,287.44
FP_COOP10,N.Macedonia,Spilje,2022,287.44
FP_COOP10,N.Macedonia,Spilje,2023,287.44
FP_COOP10,N.Macedonia,Spilje,2024,287.44
FP_COOP10,N.Macedonia,Spilje,2025,287.44
FP_COOP10,N.Macedonia,Spilje,2026,287.44
FP_COOP10,N.Macedonia,Spilje,2027,287.44
FP_COOP10,N.Macedonia,Spilje,2028,287.44
FP_COOP10,N.Macedonia,Spilje,2029,287.44
FP_COOP10,N.Macedonia,Spilje,2030,287.44
FP_COOP10,N.Macedonia,Spilje,2031,287.44
FP_COOP10,N.Macedonia,Spilje,2032,287.44
FP_COOP10,N.Macedonia,Spilje,2033,287.44
FP_COOP10,N.Macedonia,Spilje,2034,287.44
FP_COOP10,N.Macedonia,Spilje,2035,287.44
FP_COOP10,N.Macedonia,Spilje,2036,287.44
FP_COOP10,N.Macedonia,Spilje,2037,287.44
FP_COOP10,N.Macedonia,Spilje,2038,287.44
FP_COOP10,N.Macedonia,Spilje,2039,284.5
FP_COOP10,N.Macedonia,Spilje,2040,290.33
FP_COOP10,N.Macedonia,Spilje,2041,284.5
FP_COOP10,N.Macedonia,Spilje,2042,290.33
FP_COOP10,N.Macedonia,Spilje,2043,287.44
FP_COOP10,N.Macedonia,Spilje,2044,287.44
FP_COOP10,N.Macedonia,Spilje,2045,287.44
FP_COOP10,N.Macedonia,Spilje,2046,287.44
FP_COOP10,N.Macedonia,Spilje,2047,287.44
FP_COOP10,N.Macedonia,Spilje,2048,287.44
FP_COOP10,N.Macedonia,Spilje,2049,287.44
FP_COOP10,N.Macedonia,Spilje,2050,287.44
