scenario,country,tech,year,value
cc26,Republic of Serbia,Potpec,2023,273.72
cc26,Republic of Serbia,Potpec,2024,273.72
cc26,Republic of Serbia,Potpec,2025,273.72
cc26,Republic of Serbia,Potpec,2026,273.72
cc26,Republic of Serbia,Potpec,2027,273.72
cc26,Republic of Serbia,Potpec,2028,273.72
cc26,Republic of Serbia,Potpec,2029,273.72
cc26,Republic of Serbia,Potpec,2030,273.72
cc26,Republic of Serbia,Potpec,2031,273.72
cc26,Republic of Serbia,Potpec,2032,273.72
cc26,Republic of Serbia,Potpec,2033,273.72
cc26,Republic of Serbia,Potpec,2034,273.72
cc26,Republic of Serbia,Potpec,2035,273.72
cc26,Republic of Serbia,Potpec,2036,273.72
cc26,Republic of Serbia,Potpec,2037,273.72
cc26,Republic of Serbia,Potpec,2038,273.72
cc26,Republic of Serbia,Potpec,2039,273.72
cc26,Republic of Serbia,Potpec,2040,273.72
cc26,Republic of Serbia,Potpec,2041,273.72
cc26,Republic of Serbia,Potpec,2042,273.72
cc26,Republic of Serbia,Potpec,2043,273.72
cc26,Republic of Serbia,Potpec,2044,273.72
cc26,Republic of Serbia,Potpec,2045,272.03
cc26,Republic of Serbia,Uvac,2021,91.22
cc26,Republic of Serbia,Uvac,2022,91.22
cc26,Republic of Serbia,Uvac,2023,91.22
cc26,Republic of Serbia,Uvac,2024,91.22
cc26,Republic of Serbia,Uvac,2025,91.22
cc26,Republic of Serbia,Uvac,2026,91.22
cc26,Republic of Serbia,Uvac,2027,91.22
cc26,Republic of Serbia,Uvac,2028,91.22
cc26,Republic of Serbia,Uvac,2029,91.22
cc26,Republic of Serbia,Uvac,2030,91.22
cc26,Republic of Serbia,Uvac,2031,91.22
cc26,Republic of Serbia,Uvac,2032,91.22
cc26,Republic of Serbia,Uvac,2033,91.22
cc26,Republic of Serbia,Uvac,2034,91.22
cc26,Republic of Serbia,Uvac,2035,91.22
cc26,Republic of Serbia,Uvac,2036,91.22
cc26,Republic of Serbia,Uvac,2037,91.22
cc26,Republic of Serbia,Uvac,2038,91.22
cc26,Republic of Serbia,Uvac,2039,91.22
cc26,Republic of Serbia,Uvac,2040,91.22
cc26,Republic of Serbia,Uvac,2041,91.22
cc26,Republic of Serbia,Uvac,2042,91.22
cc26,Republic of Serbia,Uvac,2043,91.22
cc26,Republic of Serbia,Uvac,2044,91.22
cc26,Republic of Serbia,Uvac,2045,53.81
cc26,Republic of Serbia,Zvornik,2021,490.94
cc26,Republic of Serbia,Zvornik,2022,486.19
cc26,Republic of Serbia,Zvornik,2023,486.19
cc26,Republic of Serbia,Zvornik,2024,466.72
cc26,Republic of Serbia,Zvornik,2025,524.72
cc26,Republic of Serbia,Zvornik,2026,544.03
cc26,Republic of Serbia,Zvornik,2027,522.22
cc26,Republic of Serbia,Zvornik,2028,525.78
cc26,Republic of Serbia,Zvornik,2029,520.53
cc26,Republic of Serbia,Zvornik,2030,525.56
cc26,Republic of Serbia,Zvornik,2031,526.47
cc26,Republic of Serbia,Zvornik,2032,522.69
cc26,Republic of Serbia,Zvornik,2033,524.25
cc26,Republic of Serbia,Zvornik,2034,524.25
cc26,Republic of Serbia,Zvornik,2035,524.25
cc26,Republic of Serbia,Zvornik,2036,524.25
cc26,Republic of Serbia,Zvornik,2037,524.25
cc26,Republic of Serbia,Zvornik,2038,524.25
cc26,Republic of Serbia,Zvornik,2039,524.25
cc26,Republic of Serbia,Zvornik,2040,524.25
cc26,Republic of Serbia,Zvornik,2041,524.5
cc26,Republic of Serbia,Zvornik,2042,524.67
cc26,Republic of Serbia,Zvornik,2043,524.67
cc26,Republic of Serbia,Zvornik,2044,524.67
cc26,Republic of Serbia,Zvornik,2045,463.94
