scenario,country,tech,year,value
cc85,Republic of Serbia,BajinaBasta,2027,1698.95
cc85,Republic of Serbia,BajinaBasta,2028,1732.67
cc85,Republic of Serbia,BajinaBasta,2029,1702.83
cc85,Republic of Serbia,BajinaBasta,2030,1724.53
cc85,Republic of Serbia,BajinaBasta,2031,1727.25
cc85,Republic of Serbia,BajinaBasta,2032,1709.64
cc85,Republic of Serbia,BajinaBasta,2033,1717.33
cc85,Republic of Serbia,BajinaBasta,2034,1715.03
cc85,Republic of Serbia,BajinaBasta,2035,1719.64
cc85,Republic of Serbia,BajinaBasta,2036,1717.33
cc85,Republic of Serbia,BajinaBasta,2037,1717.33
cc85,Republic of Serbia,BajinaBasta,2038,1717.53
cc85,Republic of Serbia,BajinaBasta,2039,1717.67
cc85,Republic of Serbia,BajinaBasta,2040,1717.67
cc85,Republic of Serbia,BajinaBasta,2041,1719.03
cc85,Republic of Serbia,BajinaBasta,2042,1719.03
cc85,Republic of Serbia,BajinaBasta,2043,1719.03
cc85,Republic of Serbia,BajinaBasta,2044,1719.03
cc85,Republic of Serbia,BajinaBasta,2045,1502.33
cc85,Republic of Serbia,Bistrica,2021,507.75
cc85,Republic of Serbia,Bistrica,2022,431.14
cc85,Republic of Serbia,Bistrica,2023,431.14
cc85,Republic of Serbia,Bistrica,2024,431.14
cc85,Republic of Serbia,Bistrica,2025,431.14
cc85,Republic of Serbia,Bistrica,2026,433.36
cc85,Republic of Serbia,Bistrica,2027,455.97
cc85,Republic of Serbia,Bistrica,2028,431.14
cc85,Republic of Serbia,Bistrica,2029,404.08
cc85,Republic of Serbia,Bistrica,2030,431.14
cc85,Republic of Serbia,Bistrica,2031,431.14
cc85,Republic of Serbia,Bistrica,2032,431.14
cc85,Republic of Serbia,Bistrica,2033,431.14
cc85,Republic of Serbia,Bistrica,2034,431.14
cc85,Republic of Serbia,Bistrica,2035,431.14
cc85,Republic of Serbia,Bistrica,2036,431.14
cc85,Republic of Serbia,Bistrica,2037,431.14
cc85,Republic of Serbia,Bistrica,2038,431.14
cc85,Republic of Serbia,Bistrica,2039,431.14
cc85,Republic of Serbia,Bistrica,2040,431.14
cc85,Republic of Serbia,Bistrica,2041,431.14
cc85,Republic of Serbia,Bistrica,2042,431.14
cc85,Republic of Serbia,Bistrica,2043,431.14
cc85,Republic of Serbia,Bistrica,2044,431.14
cc85,Republic of Serbia,Bistrica,2045,169.25
cc85,Republic of Serbia,KokinBrod,2021,82.47
cc85,Republic of Serbia,KokinBrod,2022,69.53
cc85,Republic of Serbia,KokinBrod,2023,69.53
cc85,Republic of Serbia,KokinBrod,2024,69.53
cc85,Republic of Serbia,KokinBrod,2025,69.53
cc85,Republic of Serbia,KokinBrod,2026,69.92
cc85,Republic of Serbia,KokinBrod,2027,73.72
cc85,Republic of Serbia,KokinBrod,2028,69.53
cc85,Republic of Serbia,KokinBrod,2029,64.97
cc85,Republic of Serbia,KokinBrod,2030,69.53
cc85,Republic of Serbia,KokinBrod,2031,69.53
cc85,Republic of Serbia,KokinBrod,2032,69.53
cc85,Republic of Serbia,KokinBrod,2033,69.53
cc85,Republic of Serbia,KokinBrod,2034,69.53
cc85,Republic of Serbia,KokinBrod,2035,69.53
cc85,Republic of Serbia,KokinBrod,2036,69.53
cc85,Republic of Serbia,KokinBrod,2037,69.53
cc85,Republic of Serbia,KokinBrod,2038,69.53
cc85,Republic of Serbia,KokinBrod,2039,69.53
cc85,Republic of Serbia,KokinBrod,2040,69.53
cc85,Republic of Serbia,KokinBrod,2041,69.53
cc85,Republic of Serbia,KokinBrod,2042,69.53
cc85,Republic of Serbia,KokinBrod,2043,69.53
cc85,Republic of Serbia,KokinBrod,2044,69.53
cc85,Republic of Serbia,KokinBrod,2045,25.89
cc85,Republic of Serbia,Potpec,2021,272.92
cc85,Republic of Serbia,Potpec,2022,272.92
cc85,Republic of Serbia,Potpec,2023,272.92
cc85,Republic of Serbia,Potpec,2024,272.92
cc85,Republic of Serbia,Potpec,2025,272.92
cc85,Republic of Serbia,Potpec,2026,272.92
cc85,Republic of Serbia,Potpec,2027,272.92
cc85,Republic of Serbia,Potpec,2028,272.92
cc85,Republic of Serbia,Potpec,2029,272.92
cc85,Republic of Serbia,Potpec,2030,272.92
cc85,Republic of Serbia,Potpec,2031,272.92
cc85,Republic of Serbia,Potpec,2032,272.92
cc85,Republic of Serbia,Potpec,2033,272.92
cc85,Republic of Serbia,Potpec,2034,272.92
cc85,Republic of Serbia,Potpec,2035,272.92
cc85,Republic of Serbia,Potpec,2036,272.92
cc85,Republic of Serbia,Potpec,2037,272.92
cc85,Republic of Serbia,Potpec,2038,272.92
cc85,Republic of Serbia,Potpec,2039,272.92
cc85,Republic of Serbia,Potpec,2040,272.92
cc85,Republic of Serbia,Potpec,2041,272.92
cc85,Republic of Serbia,Potpec,2042,272.92
cc85,Republic of Serbia,Potpec,2043,272.92
cc85,Republic of Serbia,Potpec,2044,272.92
cc85,Republic of Serbia,Potpec,2045,271.19
cc85,Republic of Serbia,Uvac,2021,89.0
cc85,Republic of Serbia,Uvac,2022,89.0
cc85,Republic of Serbia,Uvac,2023,89.0
cc85,Republic of Serbia,Uvac,2024,89.0
cc85,Republic of Serbia,Uvac,2025,89.0
cc85,Republic of Serbia,Uvac,2026,89.0
cc85,Republic of Serbia,Uvac,2027,89.0
cc85,Republic of Serbia,Uvac,2028,89.0
cc85,Republic of Serbia,Uvac,2029,89.0
cc85,Republic of Serbia,Uvac,2030,89.0
cc85,Republic of Serbia,Uvac,2031,89.0
cc85,Republic of Serbia,Uvac,2032,89.0
cc85,Republic of Serbia,Uvac,2033,89.0
cc85,Republic of Serbia,Uvac,2034,89.0
cc85,Republic of Serbia,Uvac,2035,89.0
cc85,Republic of Serbia,Uvac,2036,89.0
cc85,Republic of Serbia,Uvac,2037,89.0
cc85,Republic of Serbia,Uvac,2038,89.0
cc85,Republic of Serbia,Uvac,2039,89.0
cc85,Republic of Serbia,Uvac,2040,89.0
cc85,Republic of Serbia,Uvac,2041,89.0
cc85,Republic of Serbia,Uvac,2042,89.0
cc85,Republic of Serbia,Uvac,2043,89.0
cc85,Republic of Serbia,Uvac,2044,89.0
cc85,Republic of Serbia,Uvac,2045,51.58
cc85,Republic of Serbia,Zvornik,2021,484.81
cc85,Republic of Serbia,Zvornik,2022,479.97
cc85,Republic of Serbia,Zvornik,2023,479.97
cc85,Republic of Serbia,Zvornik,2024,463.58
cc85,Republic of Serbia,Zvornik,2025,515.89
cc85,Republic of Serbia,Zvornik,2026,536.72
cc85,Republic of Serbia,Zvornik,2027,512.92
cc85,Republic of Serbia,Zvornik,2028,522.25
cc85,Republic of Serbia,Zvornik,2029,514.0
cc85,Republic of Serbia,Zvornik,2030,520.0
cc85,Republic of Serbia,Zvornik,2031,520.75
cc85,Republic of Serbia,Zvornik,2032,515.86
cc85,Republic of Serbia,Zvornik,2033,518.0
cc85,Republic of Serbia,Zvornik,2034,517.36
cc85,Republic of Serbia,Zvornik,2035,518.64
cc85,Republic of Serbia,Zvornik,2036,518.0
cc85,Republic of Serbia,Zvornik,2037,518.0
cc85,Republic of Serbia,Zvornik,2038,518.06
cc85,Republic of Serbia,Zvornik,2039,518.11
cc85,Republic of Serbia,Zvornik,2040,518.11
cc85,Republic of Serbia,Zvornik,2041,518.47
cc85,Republic of Serbia,Zvornik,2042,518.47
cc85,Republic of Serbia,Zvornik,2043,518.47
cc85,Republic of Serbia,Zvornik,2044,518.47
cc85,Republic of Serbia,Zvornik,2045,457.58
